TIMESTAMP,DD,HH,MM,SS,MS,US,CODE
256362121494282,29,16,7,1,214,942,0x0401
256362181669732,29,16,7,1,816,697,0x0401
256362281938100,29,16,7,2,819,381,0x0401
256362342016122,29,16,7,3,420,161,0x0401
256362442201983,29,16,7,4,422,19,0x0401
256362502274863,29,16,7,5,22,748,0x0401
256362502418620,29,16,7,5,24,186,0x0301
256362602805921,29,16,7,6,28,59,0x0401
256362662741626,29,16,7,6,627,416,0x0401
256362662886943,29,16,7,6,628,869,0x0301
256362765009791,29,16,7,7,650,97,0x0401
256365388964880,29,16,7,33,889,648,0x0401
256365396286177,29,16,7,33,962,861,0x0401
256365408153222,29,16,7,34,81,532,0x0401
256366229340977,29,16,7,42,293,409,0x0301
256366229351539,29,16,7,42,293,515,0x0301
256366329688972,29,16,7,43,296,889,0x0401
256366732231392,29,16,7,47,322,313,0x0102
256371173513123,29,16,8,31,735,131,0x0401
256371185371441,29,16,8,31,853,714,0x0401
256375817246094,29,16,9,18,172,460,0x0401
256376424885800,29,16,9,24,248,858,0x0401
256376436768776,29,16,9,24,367,687,0x0401
256395631363721,29,16,12,36,313,637,0x0401
256415227026753,29,16,15,52,270,267,0x0401
256415239268961,29,16,15,52,392,689,0x0401
256439934117846,29,16,19,59,341,178,0x0401
256469869077665,29,16,24,58,690,776,0x0401
256469881382036,29,16,24,58,813,820,0x0401
288638957114391,33,9,46,29,571,143,0x0401
288646870677460,33,9,47,48,706,774,0x0301
288646870688014,33,9,47,48,706,880,0x0301
288646971515292,33,9,47,49,715,152,0x0401
288646971522453,33,9,47,49,715,224,0x0301
288647376788337,33,9,47,53,767,883,0x0101
288647386214563,33,9,47,53,862,145,0x0102
288663250277929,33,9,50,32,502,779,0x0301
288663250295644,33,9,50,32,502,956,0x0301
288663351369229,33,9,50,33,513,692,0x0401
288663752927409,33,9,50,37,529,274,0x0101
288663762353615,33,9,50,37,623,536,0x0102
288880852303001,33,10,26,48,523,30,0x0301
288880852320170,33,10,26,48,523,201,0x0301
288880952618034,33,10,26,49,526,180,0x0401
288881354958021,33,10,26,53,549,580,0x0101
288881364384247,33,10,26,53,643,842,0x0102
288881509173941,33,10,26,55,91,739,0x0301
288881609945857,33,10,26,56,99,458,0x0401
289125282750804,33,11,7,32,827,508,0x0301
289125282762408,33,11,7,32,827,624,0x0301
289125785364467,33,11,7,37,853,644,0x0101
289125794790720,33,11,7,37,947,907,0x0102
289125939840321,33,11,7,39,398,403,0x0301
289126040993277,33,11,7,40,409,932,0x0401
289160800332640,33,11,13,28,3,326,0x0301
289160800351038,33,11,13,28,3,510,0x0301
289161306521933,33,11,13,33,65,219,0x0101
289161315948178,33,11,13,33,159,481,0x0102
289161460804846,33,11,13,34,608,48,0x0301
289161561517903,33,11,13,35,615,179,0x0401
289165846254518,33,11,14,18,462,545,0x0401
289165846402328,33,11,14,18,464,23,0x0301
289165947057462,33,11,14,19,470,574,0x0401
289170971314531,33,11,15,9,713,145,0x0301
289170971332997,33,11,15,9,713,329,0x0301
289171477544767,33,11,15,14,775,447,0x0101
289171486970990,33,11,15,14,869,709,0x0102
289176004817133,33,11,16,0,48,171,0x0401
289176016721594,33,11,16,0,167,215,0x0401
298931444975274,34,14,21,54,449,752,0x0401
298941177342429,34,14,23,31,773,424,0x0301
298941177359894,34,14,23,31,773,598,0x0301
298941183912945,34,14,23,31,839,129,0x0301
298941185865745,34,14,23,31,858,657,0x0401
298941195291935,34,14,23,31,952,919,0x0102
298944972919592,34,14,24,9,729,195,0x0401
298944984797805,34,14,24,9,847,978,0x0401
298951468991292,34,14,25,14,689,912,0x0401
298954804843693,34,14,25,48,48,436,0x0301
298954804861202,34,14,25,48,48,612,0x0301
298954906211082,34,14,25,49,62,110,0x0401
298955310982012,34,14,25,53,109,820,0x0101
298955320408186,34,14,25,53,204,81,0x0102
298958372027622,34,14,26,23,720,276,0x0401
298958383989755,34,14,26,23,839,897,0x0401
298964824723197,34,14,27,28,247,231,0x0401
298966004112998,34,14,27,40,41,129,0x0401
298966016309082,34,14,27,40,163,90,0x0401
298987426049891,34,14,31,14,260,498,0x0401
298988808882569,34,14,31,28,88,825,0x0301
298988808893122,34,14,31,28,88,931,0x0301
298988909281044,34,14,31,29,92,810,0x0401
298989121546112,34,14,31,31,215,461,0x0301
298989324482716,34,14,31,33,244,827,0x0102
299016095605923,34,14,36,0,956,59,0x0401
299016107551802,34,14,36,1,75,518,0x0401
299019437968531,34,14,36,34,379,685,0x0401
299020046114173,34,14,36,40,461,141,0x0401
299020058037083,34,14,36,40,580,370,0x0401
299131656374445,34,14,55,16,563,744,0x0301
299131656393436,34,14,55,16,563,934,0x0301
299131756685697,34,14,55,17,566,856,0x0401
299132162494544,34,14,55,21,624,945,0x0102
299139254538798,34,14,56,32,545,387,0x0401
299139266420706,34,14,56,32,664,207,0x0401
299233174067914,34,15,12,11,740,679,0x0401
299247498168254,34,15,14,34,981,682,0x0401
299247510054919,34,15,14,35,100,549,0x0401
299253878081578,34,15,15,38,780,815,0x0401
299261993349306,34,15,16,59,933,493,0x0401
299262005223682,34,15,17,0,52,236,0x0401
299268426815836,34,15,18,4,268,158,0x0401
299273922456259,34,15,18,59,224,562,0x0401
299273934370715,34,15,18,59,343,707,0x0401
299287123073848,34,15,21,11,230,738,0x0301
299287123093135,34,15,21,11,230,931,0x0301
299287224707102,34,15,21,12,247,71,0x0401
299287629135722,34,15,21,16,291,357,0x0101
299287638561944,34,15,21,16,385,619,0x0102
299290704417548,34,15,21,47,44,175,0x0401
299290716274917,34,15,21,47,162,749,0x0401
299305170230007,34,15,24,11,702,300,0x0301
299305170249130,34,15,24,11,702,491,0x0301
299305271840542,34,15,24,12,718,405,0x0401
299305685767897,34,15,24,16,857,678,0x0102
299308712811292,34,15,24,47,128,112,0x0401
299308724708543,34,15,24,47,247,85,0x0401
299315186294051,34,15,25,51,862,940,0x0401
299338484462643,34,15,29,44,844,626,0x0301
299338484473194,34,15,29,44,844,731,0x0301
299338584700636,34,15,29,45,847,6,0x0401
299339000064729,34,15,29,50,0,647,0x0102
299342042680100,34,15,30,20,426,801,0x0401
299342054505920,34,15,30,20,545,59,0x0401
299433220961576,34,15,45,32,209,615,0x0301
299433323431875,34,15,45,33,234,318,0x0401
299434978592582,34,15,45,49,785,925,0x0401
299434985887816,34,15,45,49,858,878,0x0401
299434997783881,34,15,45,49,977,838,0x0401
299436269735878,34,15,46,2,697,358,0x0301
299436370026963,34,15,46,3,700,269,0x0401
299437117375851,34,15,46,11,173,758,0x0401
299437124657925,34,15,46,11,246,579,0x0401
299437136472219,34,15,46,11,364,722,0x0401
299438045386111,34,15,46,20,453,861,0x0301
299438146570106,34,15,46,21,465,701,0x0401
299442356804183,34,15,47,3,568,41,0x0401
299442364082703,34,15,47,3,640,827,0x0401
299442376026136,34,15,47,3,760,261,0x0401
299443000574058,34,15,47,10,5,740,0x0301
299443001785349,34,15,47,10,17,853,0x0401
299446338152612,34,15,47,43,381,526,0x0301
299446338170115,34,15,47,43,381,701,0x0301
299446835871760,34,15,47,48,358,717,0x0102
299449894643936,34,15,48,18,946,439,0x0401
299449906565472,34,15,48,19,65,654,0x0401
299459150060481,34,15,49,51,500,604,0x0401
299460348136737,34,15,50,3,481,367,0x0301
299460348154763,34,15,50,3,481,547,0x0301
299460448328553,34,15,50,4,483,285,0x0401
299460854221041,34,15,50,8,542,210,0x0101
299460863647235,34,15,50,8,636,472,0x0102
299463948800287,34,15,50,39,488,2,0x0401
299463960621603,34,15,50,39,606,216,0x0401
299470320623767,34,15,51,43,206,237,0x0401
299504807066490,34,15,57,28,70,664,0x0401
299504818935847,34,15,57,28,189,358,0x0401
299512097961180,34,15,58,40,979,611,0x0301
299512097980909,34,15,58,40,979,809,0x0301
299512198839408,34,15,58,41,988,394,0x0401
299512604034083,34,15,58,46,40,340,0x0101
299512613460269,34,15,58,46,134,602,0x0102
299515696320076,34,15,59,16,963,200,0x0401
299515708180420,34,15,59,17,81,804,0x0401
305950375090722,35,9,51,43,750,907,0x0401
305966772008898,35,9,54,27,720,88,0x0101
305966781435067,35,9,54,27,814,350,0x0102
305969621210738,35,9,54,56,212,107,0x0401
305969633116918,35,9,54,56,331,169,0x0401
305976005054407,35,9,56,0,50,544,0x0401
305977329336589,35,9,56,13,293,365,0x0401
305977341604905,35,9,56,13,416,49,0x0401
306246322560390,35,10,41,3,225,603,0x0401
306304179455337,35,10,50,41,794,553,0x0401
306304191698417,35,10,50,41,916,984,0x0401
306311026786798,35,10,51,50,267,867,0x0401
306398827923403,35,11,6,28,279,234,0x0301
306398827933958,35,11,6,28,279,339,0x0301
306398928520464,35,11,6,29,285,204,0x0401
306399333978590,35,11,6,33,339,785,0x0101
306399343405510,35,11,6,33,434,55,0x0102
306402397295783,35,11,7,3,972,957,0x0401
306402409143390,35,11,7,4,91,433,0x0401
306848278868263,35,12,21,22,788,682,0x0401
306873186156172,35,12,25,31,861,561,0x0301
306873186173875,35,12,25,31,861,738,0x0301
306873286930283,35,12,25,32,869,302,0x0401
306873692285468,35,12,25,36,922,854,0x0101
306873701711354,35,12,25,37,17,113,0x0102
306876809529080,35,12,26,8,95,290,0x0401
306876821438514,35,12,26,8,214,385,0x0401
306883453947988,35,12,27,14,539,479,0x0401
306889584912326,35,12,28,15,849,123,0x0301
306889584922880,35,12,28,15,849,228,0x0301
306889685209144,35,12,28,16,852,91,0x0401
306890100434033,35,12,28,21,4,340,0x0102
306893160158638,35,12,28,51,601,586,0x0401
306893172062425,35,12,28,51,720,624,0x0401
306899898829434,35,12,29,58,988,294,0x0401
306913441145686,35,12,32,14,411,456,0x0301
306913441156390,35,12,32,14,411,563,0x0301
306913541282514,35,12,32,15,412,825,0x0401
306913947216900,35,12,32,19,472,169,0x0101
306913956643820,35,12,32,19,566,438,0x0102
306917014000054,35,12,32,50,140,0,0x0401
306917025875127,35,12,32,50,258,751,0x0401
306923665669397,35,12,33,56,656,693,0x0401
306975745952330,35,12,42,37,459,523,0x0301
306975745970028,35,12,42,37,459,700,0x0301
306975846259275,35,12,42,38,462,592,0x0401
306976261503535,35,12,42,42,615,35,0x0102
306979367082032,35,12,43,13,670,820,0x0401
306979378975538,35,12,43,13,789,755,0x0401
306986085461298,35,12,44,20,854,612,0x0401
307017614217184,35,12,49,36,142,171,0x0301
307017614235100,35,12,49,36,142,351,0x0301
307017714523798,35,12,49,37,145,237,0x0401
307018120295855,35,12,49,41,202,958,0x0101
307018129721761,35,12,49,41,297,217,0x0102
307021187179131,35,12,50,11,871,791,0x0401
307021199011215,35,12,50,11,990,112,0x0401
307027637347285,35,12,51,16,373,472,0x0401
307032563738910,35,12,52,5,637,389,0x0301
307032563756034,35,12,52,5,637,560,0x0301
307032663867526,35,12,52,6,638,675,0x0401
307033079275650,35,12,52,10,792,756,0x0102
307036193075135,35,12,52,41,930,751,0x0401
307036204959422,35,12,52,42,49,594,0x0401
307165034045227,35,13,14,10,340,452,0x0401
307165688301704,35,13,14,16,883,17,0x0401
307165700599141,35,13,14,17,5,991,0x0401
307177434853991,35,13,16,14,348,539,0x0401
307178953090964,35,13,16,29,530,909,0x0401
307178965215233,35,13,16,29,652,152,0x0401
307193435902949,35,13,18,54,359,29,0x0401
307247723341285,35,13,27,57,233,412,0x0401
307247735677611,35,13,27,57,356,776,0x0401
307283841888272,35,13,33,58,418,882,0x0401
307289273340922,35,13,34,52,733,409,0x0401
307289285601057,35,13,34,52,856,10,0x0401
307295542597328,35,13,35,55,425,973,0x0401
307300795930194,35,13,36,47,959,301,0x0401
307300808294958,35,13,36,48,82,949,0x0401
307313143775756,35,13,38,51,437,757,0x0401
307313699705837,35,13,38,56,997,58,0x0401
307313711559472,35,13,38,57,115,594,0x0401
307321644349584,35,13,40,16,443,495,0x0401
307330925152897,35,13,41,49,251,528,0x0401
307330937242661,35,13,41,49,372,426,0x0401
307350846325092,35,13,45,8,463,250,0x0401
307352475986662,35,13,45,24,759,866,0x0401
307352488146528,35,13,45,24,881,465,0x0401
307374047850074,35,13,49,0,478,500,0x0401
307414187271534,35,13,55,41,872,715,0x0401
307414199532812,35,13,55,41,995,328,0x0401
307433051784152,35,13,58,50,517,841,0x0401
307455961448230,35,14,2,39,614,482,0x0401
307455973673840,35,14,2,39,736,738,0x0401
307725271086104,35,14,47,32,710,861,0x0401
307772710799324,35,14,55,27,107,993,0x0301
307772710816777,35,14,55,27,108,167,0x0301
307772811008798,35,14,55,28,110,87,0x0401
307773226353428,35,14,55,32,263,534,0x0102
307776045767718,35,14,56,0,457,677,0x0103
307776055193904,35,14,56,0,551,939,0x0102
307776677031246,35,14,56,6,770,312,0x0401
307776688907371,35,14,56,6,889,73,0x0401
307783072195078,35,14,57,10,721,950,0x0401
307818599638865,35,15,3,5,996,388,0x0401
307818611839186,35,15,3,6,118,391,0x0401
307921925401233,35,15,20,19,254,12,0x0301
307921925411656,35,15,20,19,254,116,0x0301
307922025880148,35,15,20,20,258,801,0x0401
307922025887300,35,15,20,20,258,873,0x0301
307922431454812,35,15,20,24,314,548,0x0101
307922440881038,35,15,20,24,408,810,0x0102
307925310400801,35,15,20,53,104,8,0x0103
307925319827621,35,15,20,53,198,276,0x0102
307925941226065,35,15,20,59,412,260,0x0401
307925953065199,35,15,20,59,530,651,0x0401
307932313305747,35,15,22,3,133,57,0x0401
307971362838972,35,15,28,33,628,389,0x0401
307971374983277,35,15,28,33,749,832,0x0401
308013418641078,35,15,35,34,186,410,0x0401
308173105404028,35,16,2,11,54,40,0x0401
308173117303934,35,16,2,11,173,39,0x0401
314194824032189,36,8,45,48,240,321,0x0301
314194824053770,36,8,45,48,240,537,0x0301
314194924508348,36,8,45,49,245,83,0x0401
314195330123717,36,8,45,53,301,237,0x0101
314195339550669,36,8,45,53,395,506,0x0102
314198208867538,36,8,46,22,88,675,0x0401
314198220667121,36,8,46,22,206,671,0x0401
314244238121872,36,8,54,2,381,218,0x0301
314244238141039,36,8,54,2,381,410,0x0301
314244338270200,36,8,54,3,382,702,0x0401
314244338265421,36,8,54,3,382,654,0x0301
314244743152971,36,8,54,7,431,529,0x0102
314244898651955,36,8,54,8,986,519,0x0301
314244998796148,36,8,54,9,987,961,0x0401
314247580694700,36,8,54,35,806,947,0x0401
314247580839431,36,8,54,35,808,394,0x0301
314247682605951,36,8,54,36,826,59,0x0401
314253385795620,36,8,55,33,857,956,0x0401
314253385937121,36,8,55,33,859,371,0x0301
314253487045460,36,8,55,34,870,454,0x0401
314253557501165,36,8,55,35,575,11,0x0301
314253557520292,36,8,55,35,575,202,0x0301
314254063714310,36,8,55,40,637,143,0x0101
314254073141283,36,8,55,40,731,412,0x0102
314254218084859,36,8,55,42,180,848,0x0301
314254320256127,36,8,55,43,202,561,0x0401
314257131609337,36,8,56,11,316,93,0x0401
314257131753021,36,8,56,11,317,530,0x0301
314257232923366,36,8,56,12,329,233,0x0401
314264179889254,36,8,57,21,798,892,0x0301
314264179906962,36,8,57,21,799,69,0x0301
314264695392067,36,8,57,26,953,920,0x0102
314267750541713,36,8,57,57,505,417,0x0401
314267762436208,36,8,57,57,624,362,0x0401
314314808674373,36,9,5,48,86,743,0x0401
314324716287191,36,9,7,27,162,871,0x0401
314324728427394,36,9,7,27,284,273,0x0401
339352269395297,39,6,38,42,693,952,0x0401
339850215539067,39,8,1,42,155,390,0x0301
339850215557025,39,8,1,42,155,570,0x0301
339850316231310,39,8,1,43,162,313,0x0401
339850316239158,39,8,1,43,162,391,0x0301
339850731068978,39,8,1,47,310,689,0x0102
339853668123991,39,8,2,16,681,239,0x0401
339853680023601,39,8,2,16,800,236,0x0401
339860123293892,39,8,3,21,232,938,0x0401
339875633141395,39,8,5,56,331,413,0x0401
339875645347522,39,8,5,56,453,475,0x0401
339890725257271,39,8,8,27,252,572,0x0401
340104011103898,39,8,44,0,111,38,0x0401
340104023566268,39,8,44,0,235,662,0x0401
340269250041521,39,9,11,32,500,415,0x0401
340278280214316,39,9,13,2,802,143,0x0401
340278292397821,39,9,13,2,923,978,0x0401
346109835642321,40,1,24,58,356,423,0x0401
348095274804038,40,6,55,52,748,40,0x0401
348095287164443,40,6,55,52,871,644,0x0401
348103765952642,40,6,57,17,659,526,0x0401
348157554713578,40,7,6,15,547,135,0x0401
348157566872159,40,7,6,15,668,721,0x0401
348163869816522,40,7,7,18,698,165,0x0401
348255394941418,40,7,22,33,949,414,0x0401
348255407508786,40,7,22,34,75,87,0x0401
348389884618302,40,7,44,58,846,183,0x0401
348394013228394,40,7,45,40,132,283,0x0401
348394025361105,40,7,45,40,253,611,0x0401
348401985401999,40,7,46,59,854,19,0x0401
348427282634978,40,7,51,12,826,349,0x0401
348427294697942,40,7,51,12,946,979,0x0401
348480790565922,40,8,0,7,905,659,0x0401
348494190063595,40,8,2,21,900,635,0x0101
348494199490518,40,8,2,21,994,905,0x0102
348494344456542,40,8,2,23,444,565,0x0301
348494447701589,40,8,2,24,477,15,0x0401
348496989947236,40,8,2,49,899,472,0x0401
348497091256125,40,8,2,50,912,561,0x0401
348514693175247,40,8,5,46,931,752,0x0301
348514693193788,40,8,5,46,931,937,0x0301
348515195972231,40,8,5,51,959,722,0x0101
348515205399154,40,8,5,52,53,991,0x0102
348518323157125,40,8,6,23,231,571,0x0401
348518335050140,40,8,6,23,350,501,0x0401
348524762888935,40,8,7,27,628,889,0x0401
348525455583627,40,8,7,34,555,836,0x0401
348525468055787,40,8,7,34,680,557,0x0401
348602267853474,40,8,20,22,678,534,0x0401
348603826420798,40,8,20,38,264,207,0x0101
348603835847741,40,8,20,38,358,477,0x0102
348606659927432,40,8,21,6,599,274,0x0401
348606671899033,40,8,21,6,718,990,0x0401
348613029959920,40,8,22,10,299,599,0x0401
348613669244662,40,8,22,16,692,446,0x0401
348613681482314,40,8,22,16,814,823,0x0401
354465870438310,41,0,37,38,704,383,0x0101
354465879865243,41,0,37,38,798,652,0x0102
354468688963614,41,0,38,6,889,636,0x0401
354468700840320,41,0,38,7,8,403,0x0401
354660881158926,41,1,10,8,811,589,0x0401
354716881219734,41,1,19,28,812,197,0x0401
354716893553118,41,1,19,28,935,531,0x0401
355370028216734,41,3,8,20,282,167,0x0401
355374693825478,41,3,9,6,938,254,0x0101
355374703252375,41,3,9,7,32,523,0x0102
355377541975029,41,3,9,35,419,750,0x0401
355377553873349,41,3,9,35,538,733,0x0401
356601073734641,41,6,33,30,737,346,0x0401
356601665227854,41,6,33,36,652,278,0x0401
356601677375299,41,6,33,36,773,752,0x0401
356937595959802,41,7,29,35,959,598,0x0401
356948904027539,41,7,31,29,40,275,0x0401
356948916199883,41,7,31,29,161,998,0x0401
357137034713348,41,8,2,50,347,133,0x0301
357137134857231,41,8,2,51,348,572,0x0401
357139572560411,41,8,3,15,725,604,0x0401
357139579798924,41,8,3,15,797,989,0x0401
357139591689794,41,8,3,15,916,897,0x0401
357140757119394,41,8,3,27,571,193,0x0301
357140860344151,41,8,3,28,603,441,0x0401
357180966574332,41,8,10,9,665,743,0x0401
357180973856462,41,8,10,9,738,564,0x0401
357180985695768,41,8,10,9,856,957,0x0401
357188912706041,41,8,11,29,127,60,0x0401
357198888738698,41,8,13,8,887,386,0x0401
357198900601117,41,8,13,9,6,11,0x0401
357215714432914,41,8,15,57,144,329,0x0401
357217110081699,41,8,16,11,100,816,0x0401
357217122802708,41,8,16,11,228,27,0x0401
363162610647561,42,0,47,6,106,475,0x0401
363164052326991,42,0,47,20,523,269,0x0101
363164061753908,42,0,47,20,617,539,0x0102
363166857492560,42,0,47,48,574,925,0x0401
363166869374403,42,0,47,48,693,744,0x0401
364712048054806,42,5,5,20,480,548,0x0401
364719287333085,42,5,6,32,873,330,0x0101
364719296760002,42,5,6,32,967,600,0x0102
364719441779189,42,5,6,34,417,791,0x0301
364719545008979,42,5,6,35,450,89,0x0401
364722142912744,42,5,7,1,429,127,0x0401
364722143053235,42,5,7,1,430,532,0x0301
364722244217038,42,5,7,2,442,170,0x0401
364734972062303,42,5,9,9,720,623,0x0301
364734972080907,42,5,9,9,720,809,0x0301
364735478278095,42,5,9,14,782,780,0x0101
364735487705038,42,5,9,14,877,50,0x0102
364738569728939,42,5,9,45,697,289,0x0401
364738581610675,42,5,9,45,816,106,0x0401
369905674107759,42,19,30,56,741,77,0x0401
369912733407486,42,19,32,7,334,74,0x0401
369912746099726,42,19,32,7,460,997,0x0401
370208810711225,42,20,21,28,107,112,0x0101
370208820138142,42,20,21,28,201,381,0x0102
370212228557577,42,20,22,2,285,575,0x0103
370212237983776,42,20,22,2,379,837,0x0102
370212860324559,42,20,22,8,603,245,0x0401
370212872218294,42,20,22,8,722,182,0x0401
370219351819026,42,20,23,13,518,190,0x0401
370290644738700,42,20,35,6,447,387,0x0103
370290654167343,42,20,35,6,541,673,0x0102
370290657533699,42,20,35,6,575,336,0x0301
370290657536292,42,20,35,6,575,362,0x0301
370290711832138,42,20,35,7,118,321,0x0101
370290721259632,42,20,35,7,212,596,0x0102
370290724623646,42,20,35,7,246,236,0x0301
370290724626243,42,20,35,7,246,262,0x0301
370290778878727,42,20,35,7,788,787,0x0101
370290788306899,42,20,35,7,883,68,0x0102
370393330697530,42,20,52,13,306,975,0x0401
370393342565186,42,20,52,13,425,651,0x0401
370436800172172,42,20,59,28,1,721,0x0301
370436818935494,42,20,59,28,189,354,0x0301
370436818956469,42,20,59,28,189,564,0x0301
370436900559714,42,20,59,29,5,597,0x0401
370437325156107,42,20,59,33,251,561,0x0101
370437334584375,42,20,59,33,345,843,0x0102
370441227905973,42,21,0,12,279,59,0x0401
370441239744604,42,21,0,12,397,446,0x0401
370484146980955,42,21,7,21,469,809,0x0301
370484166317754,42,21,7,21,663,177,0x0301
370484166349117,42,21,7,21,663,491,0x0301
370484248499106,42,21,7,22,484,991,0x0401
370484672584915,42,21,7,26,725,849,0x0101
370484682013183,42,21,7,26,820,131,0x0102
370488513071795,42,21,8,5,130,717,0x0401
370488524894069,42,21,8,5,248,940,0x0401
370499910871568,42,21,9,59,108,715,0x0401
370499911571257,42,21,9,59,115,712,0x0103
370499920999451,42,21,9,59,209,994,0x0102
370505597934155,42,21,10,55,979,341,0x0301
370505617339925,42,21,10,56,173,399,0x0301
370505617359103,42,21,10,56,173,591,0x0301
370505698430034,42,21,10,56,984,300,0x0401
370506123581760,42,21,11,1,235,817,0x0101
370506133010000,42,21,11,1,330,100,0x0102
370509787475807,42,21,11,37,874,758,0x0401
370509799438800,42,21,11,37,994,388,0x0401
370518922384373,42,21,13,9,223,843,0x0401
370518923079880,42,21,13,9,230,798,0x0103
370518932508050,42,21,13,9,325,80,0x0102
370521012099131,42,21,13,30,120,991,0x0401
370521024024220,42,21,13,30,240,242,0x0401
370529396957580,42,21,14,53,969,575,0x0301
370529497473701,42,21,14,54,974,737,0x0401
370560363192221,42,21,20,3,631,922,0x0401
370560370090530,42,21,20,3,700,905,0x0401
370560382022181,42,21,20,3,820,221,0x0401
370571292792943,42,21,21,52,927,929,0x0401
370604840238137,42,21,27,28,402,381,0x0401
370604852673550,42,21,27,28,526,735,0x0401
370638197187857,42,21,33,1,971,878,0x0401
370694422500078,42,21,42,24,225,0,0x0401
370694435298377,42,21,42,24,352,983,0x0401
370835010063678,42,22,5,50,100,636,0x0401
370838162519326,42,22,6,21,625,193,0x0401
370838174763537,42,22,6,21,747,635,0x0401
370845010813590,42,22,7,30,108,135,0x0401
370910030881836,42,22,18,20,308,818,0x0401
370910043475450,42,22,18,20,434,754,0x0401
370926216159507,42,22,21,2,161,595,0x0401
370932117962528,42,22,22,1,179,625,0x0401
370932130308841,42,22,22,1,303,88,0x0401
370939516945357,42,22,23,15,169,453,0x0401
370940138125936,42,22,23,21,381,259,0x0401
370940150104838,42,22,23,21,501,48,0x0401
370948217511693,42,22,24,42,175,116,0x0401
370949706365571,42,22,24,57,63,655,0x0401
370949718963548,42,22,24,57,189,635,0x0401
370961718389440,42,22,26,57,183,894,0x0401
371053671974480,42,22,42,16,719,744,0x0401
371053684409997,42,22,42,16,844,99,0x0401
371100227511451,42,22,50,2,275,114,0x0401
371164527929236,42,23,0,45,279,292,0x0301
371164547421968,42,23,0,45,474,219,0x0301
371164547441623,42,23,0,45,474,416,0x0301
371164628358343,42,23,0,46,283,583,0x0401
371165053654797,42,23,0,50,536,547,0x0101
371165063083061,42,23,0,50,630,830,0x0102
371168829231512,42,23,1,28,292,315,0x0401
371168841134721,42,23,1,28,411,347,0x0401
371175320629441,42,23,2,33,206,294,0x0401
371180882431578,42,23,3,28,824,315,0x0401
371180894425504,42,23,3,28,944,255,0x0401
371191104471657,42,23,5,11,44,716,0x0401
371214521278962,42,23,9,5,212,789,0x0301
371214538719445,42,23,9,5,387,194,0x0301
371214538738928,42,23,9,5,387,389,0x0301
371214621658423,42,23,9,6,216,584,0x0401
371215044946944,42,23,9,10,449,469,0x0101
371215054375232,42,23,9,10,543,752,0x0102
371218767613643,42,23,9,47,676,136,0x0401
371218779436064,42,23,9,47,794,360,0x0401
371223059311871,42,23,10,30,593,118,0x0301
371223076808161,42,23,10,30,768,81,0x0301
371223076829683,42,23,10,30,768,296,0x0301
371223159630243,42,23,10,31,596,302,0x0401
371223583051095,42,23,10,35,830,510,0x0101
371223592479399,42,23,10,35,924,793,0x0102
371227568762596,42,23,11,15,687,625,0x0401
371227580685641,42,23,11,15,806,856,0x0401
371239756620038,42,23,13,17,566,200,0x0401
371248234261380,42,23,14,42,342,613,0x0301
371248251517557,42,23,14,42,515,175,0x0301
371248251536311,42,23,14,42,515,363,0x0301
371248334569784,42,23,14,43,345,697,0x0401
371248757783781,42,23,14,47,577,837,0x0101
371248767212034,42,23,14,47,672,120,0x0102
371252083305822,42,23,15,20,833,58,0x0401
371252095163659,42,23,15,20,951,636,0x0401
371258651210642,42,23,16,26,512,106,0x0401
371258873624665,42,23,16,28,736,246,0x0401
371258885728894,42,23,16,28,857,288,0x0401
371265151805851,42,23,17,31,518,58,0x0401
371276008874290,42,23,19,20,88,742,0x0103
371276018303334,42,23,19,20,183,33,0x0102
371297647704174,42,23,22,56,477,41,0x0301
371297665193333,42,23,22,56,651,933,0x0301
371297665205049,42,23,22,56,652,50,0x0301
371297747994058,42,23,22,57,479,940,0x0401
371298171424147,42,23,23,1,714,241,0x0101
371298180853291,42,23,23,1,808,532,0x0102
371301657772179,42,23,23,36,577,721,0x0103
371301667200539,42,23,23,36,672,5,0x0102
371302289533436,42,23,23,42,895,334,0x0401
371302301399320,42,23,23,43,13,993,0x0401
371308844740243,42,23,24,48,447,402,0x0401
371331050515779,42,23,28,30,505,157,0x0401
371331062900011,42,23,28,30,629,0,0x0401
371333153584388,42,23,28,51,535,843,0x0301
371333256200420,42,23,28,52,562,4,0x0401
371370628723996,42,23,35,6,287,239,0x0401
371370635221599,42,23,35,6,352,215,0x0401
371370647119815,42,23,35,6,471,198,0x0401
371380749387127,42,23,36,47,493,871,0x0401
371418967723736,42,23,43,9,677,237,0x0401
371418979791930,42,23,43,9,797,919,0x0401
371456754087112,42,23,49,27,540,871,0x0401
371506154522166,42,23,57,41,545,221,0x0401
371506166729660,42,23,57,41,667,296,0x0401
371541559628547,43,0,3,35,596,285,0x0401
371546205445745,43,0,4,22,54,457,0x0301
371546224680076,43,0,4,22,246,800,0x0301
371546224699198,43,0,4,22,246,991,0x0301
371546306096820,43,0,4,23,60,968,0x0401
371546730927453,43,0,4,27,309,274,0x0101
371546740355867,43,0,4,27,403,558,0x0102
371550229620569,43,0,5,2,296,205,0x0401
371550241509320,43,0,5,2,415,93,0x0401
371683711471590,43,0,27,17,114,715,0x0401
371686467922313,43,0,27,44,679,223,0x0401
371686480560735,43,0,27,44,805,607,0x0401
371786018122118,43,0,44,20,181,221,0x0401
371810356585796,43,0,48,23,565,857,0x0401
